1583963761.000000, IBI
21.000961,0.703157
21.704118,0.703157
22.376024,0.671906
23.063556,0.687531
33.064013,0.625029
33.673416,0.609403
45.173943,0.609403
45.783346,0.609403
46.392749,0.609403
46.955274,0.562526
47.549052,0.593777
48.127203,0.578151
48.752232,0.625029
49.346009,0.593777
49.939786,0.593777
56.502586,0.687531
57.174492,0.671906
57.815146,0.640654
58.424549,0.609403
59.018327,0.593777
59.612104,0.593777
60.221507,0.609403
60.940289,0.718783
65.346741,0.890666
66.174904,0.828163
67.003067,0.828163
81.878748,0.687531
82.613157,0.734409
83.378817,0.765660
84.128851,0.750034
84.957014,0.828163
96.035646,0.562526
96.660675,0.625029
97.316955,0.656280
98.004486,0.687531
98.707643,0.703157
99.426426,0.718783
100.129583,0.703157
100.801489,0.671906
101.489021,0.687531
102.129675,0.640654
102.785955,0.656280
103.442235,0.656280
104.114141,0.671906
104.895427,0.781286
105.754841,0.859414
106.629881,0.875040
107.489295,0.859414
108.286207,0.796911
109.004990,0.718783
109.723773,0.718783
110.411304,0.687531
111.067584,0.656280
111.739490,0.671906
112.411396,0.671906
113.098927,0.687531
135.271817,0.890666
139.506386,0.765660
140.303297,0.796911
141.100209,0.796911
141.865869,0.765660
146.741092,0.843789
147.538003,0.796911
148.334915,0.796911
149.209955,0.875040
150.131872,0.921917
151.069415,0.937543
152.069461,1.000046
153.038255,0.968794
153.897669,0.859414
154.757084,0.859414
155.553995,0.796911
156.366532,0.812537
157.225947,0.859414
158.054110,0.828163
158.788518,0.734409
159.538553,0.750034
160.319838,0.781286
161.022995,0.703157
161.819907,0.796911
162.585567,0.765660
163.319976,0.734409
164.116887,0.796911
164.898173,0.781286
175.851799,0.718783
176.648711,0.796911
207.243861,0.703157
208.025147,0.781286
208.837684,0.812537
209.665847,0.828163
210.525261,0.859414
211.369050,0.843789
212.181587,0.812537
212.915996,0.734409
213.666030,0.750034
214.431690,0.765660
215.181725,0.750034
215.900507,0.718783
216.650542,0.750034
217.588085,0.937543
218.463125,0.875040
219.416293,0.953169
220.338211,0.921917
221.150748,0.812537
221.978911,0.828163
222.682068,0.703157
223.525856,0.843789
237.682755,0.781286
238.464040,0.781286
239.229700,0.765660
240.057863,0.828163
240.714143,0.656280
241.448552,0.734409
242.245463,0.796911
245.808126,0.765660
246.464406,0.656280
247.183189,0.718783
247.886347,0.703157
248.558252,0.671906
258.152442,0.781286
258.902476,0.750034
259.652510,0.750034
260.433796,0.781286
287.435032,0.718783
288.153815,0.718783
288.841346,0.687531
289.591381,0.750034
290.341415,0.750034
291.138326,0.796911
291.966489,0.828163
292.794652,0.828163
293.732195,0.937543
294.544732,0.812537
295.294767,0.750034
295.997924,0.703157
296.701081,0.703157
297.357361,0.656280
301.857567,0.765660
302.513847,0.656280
303.201379,0.687531
303.857659,0.656280
304.498313,0.640654
305.138967,0.640654
305.826499,0.687531
328.390032,0.718783
345.937710,0.812537
346.797124,0.859414
347.640913,0.843789
348.515953,0.875040
349.297239,0.781286
350.094150,0.796911
350.812933,0.718783
351.516090,0.703157
352.234873,0.718783
352.984907,0.750034
353.703690,0.718783
354.500602,0.796911
355.281888,0.781286
375.548440,0.718783
376.298475,0.750034
377.032883,0.734409
377.798543,0.765660
378.548578,0.750034
388.720918,0.921917
406.549859,0.703157
407.253016,0.703157
408.049928,0.796911
408.862465,0.812537
409.643751,0.781286
410.393785,0.750034
411.096942,0.703157
430.910349,0.703157
431.629132,0.718783
432.363541,0.734409
440.879556,0.843789
441.723344,0.843789
442.567133,0.843789
443.426547,0.859414
444.192207,0.765660
444.957867,0.765660
445.676650,0.718783
446.473562,0.796911
447.395479,0.921917
448.395525,1.000046
449.348693,0.953169
450.348739,1.000046
472.334121,0.703157
473.037278,0.703157
473.709183,0.671906
491.725633,0.890666
492.569422,0.843789
493.397585,0.828163
494.210122,0.812537
494.975782,0.765660
495.725816,0.750034
496.444599,0.718783
497.132131,0.687531
497.819662,0.687531
498.522819,0.703157
499.382234,0.859414
504.273082,0.843789
505.116871,0.843789
505.976285,0.859414
506.866951,0.890666
589.855125,1.015671
599.793080,0.875040
600.621243,0.828163
601.433780,0.812537
602.215066,0.781286
608.480978,0.875040
609.277889,0.796911
614.918772,0.781286
615.762561,0.843789
616.621975,0.859414
617.434512,0.812537
618.247050,0.812537
619.122090,0.875040
619.872124,0.750034
630.825750,0.937543
631.747668,0.921917
632.669585,0.921917
633.575876,0.906291
634.513419,0.937543
635.388459,0.875040
