1584324221.000000, IBI
15.328827,1.078174
16.469504,1.140677
17.469550,1.000046
18.500847,1.031297
19.563396,1.062549
20.485313,0.921917
21.469733,0.984420
22.469779,1.000046
23.376070,0.906291
24.329239,0.953169
30.157630,0.937543
31.157676,1.000046
32.204599,1.046923
33.173393,0.968794
34.235942,1.062549
35.298491,1.062549
93.207392,1.031297
94.035554,0.828163
94.988723,0.953169
95.926266,0.937543
96.863809,0.937543
97.832603,0.968794
98.723269,0.890666
126.880808,0.765660
127.646468,0.765660
165.960722,0.890666
166.851388,0.890666
167.757679,0.906291
168.726473,0.968794
169.664016,0.937543
170.539056,0.875040
209.181450,0.859414
210.118993,0.937543
211.025285,0.906291
211.978453,0.953169
212.994125,1.015671
213.916042,0.921917
214.853585,0.937543
215.838005,0.984420
216.822425,0.984420
217.838096,1.015671
218.791265,0.953169
219.775685,0.984420
220.744479,0.968794
221.697648,0.953169
222.619565,0.921917
223.572734,0.953169
224.510277,0.937543
225.463445,0.953169
230.010529,1.187554
231.057451,1.046923
232.088749,1.031297
233.088794,1.000046
246.808172,0.781286
247.605084,0.796911
248.386370,0.781286
249.183281,0.796911
250.042696,0.859414
250.902110,0.859414
251.714647,0.812537
252.542810,0.828163
253.261593,0.718783
254.199136,0.937543
254.996047,0.796911
255.871087,0.875040
259.808768,0.796911
260.543176,0.734409
261.371339,0.828163
262.183876,0.812537
262.996413,0.812537
263.855828,0.859414
264.777745,0.921917
265.715288,0.937543
266.652831,0.937543
270.027985,0.859414
281.591015,0.968794
282.622312,1.031297
283.684860,1.062549
284.684906,1.000046
285.747455,1.062549
286.810004,1.062549
287.872552,1.062549
288.966352,1.093800
290.028901,1.062549
291.075824,1.046923
292.075870,1.000046
292.935284,0.859414
293.763447,0.828163
294.747867,0.984420
295.904170,1.156303
297.029221,1.125051
298.107396,1.078174
299.107441,1.000046
300.138739,1.031297
301.185662,1.046923
302.232584,1.046923
303.170127,0.937543
304.232676,1.062549
305.107716,0.875040
310.764225,0.906291
311.717394,0.953169
312.733065,1.015671
313.779988,1.046923
314.795660,1.015671
315.780080,0.984420
316.780125,1.000046
317.764545,0.984420
318.748966,0.984420
319.655257,0.906291
320.592800,0.937543
321.561594,0.968794
322.577266,1.015671
323.577312,1.000046
324.608609,1.031297
325.733660,1.125051
326.764957,1.031297
327.749377,0.984420
328.733798,0.984420
329.686966,0.953169
330.546381,0.859414
331.468298,0.921917
332.421466,0.953169
338.406115,1.000046
348.000304,0.984420
349.000350,1.000046
350.047273,1.046923
351.078570,1.031297
352.094242,1.015671
353.125539,1.031297
354.141211,1.015671
355.110005,0.968794
356.078799,0.968794
357.063219,0.984420
358.032014,0.968794
358.969557,0.937543
359.953977,0.984420
360.969648,1.015671
361.954068,0.984420
362.985365,1.031297
364.047914,1.062549
365.110463,1.062549
366.126134,1.015671
367.173057,1.046923
368.188729,1.015671
369.188774,1.000046
370.126317,0.937543
371.110737,0.984420
372.095157,0.984420
373.126455,1.031297
374.204629,1.078174
375.251552,1.046923
384.220712,0.968794
391.846061,0.921917
392.799230,0.953169
393.752399,0.953169
394.689942,0.937543
395.658736,0.968794
396.658782,1.000046
397.736956,1.078174
398.752628,1.015671
399.815176,1.062549
400.815222,1.000046
401.846519,1.031297
402.924694,1.078174
404.018494,1.093800
405.034165,1.015671
406.049837,1.015671
407.081134,1.031297
408.143682,1.062549
409.174980,1.031297
410.206277,1.031297
411.206323,1.000046
412.143866,0.937543
413.143911,1.000046
414.159583,1.015671
415.128377,0.968794
416.159674,1.031297
417.190972,1.031297
418.128515,0.937543
419.034806,0.906291
419.956723,0.921917
420.816138,0.859414
421.894312,1.078174
422.675598,0.781286
423.644392,0.968794
533.008773,0.687531
542.602962,0.796911
578.370224,0.625029
579.057756,0.687531
579.870293,0.812537
580.479696,0.609403
581.089099,0.609403
581.839133,0.750034
582.557916,0.718783
586.370591,0.703157
587.058122,0.687531
587.651899,0.593777
591.480200,0.640654
591.995848,0.515649
592.652128,0.656280
593.230280,0.578151
593.792805,0.562526
594.449085,0.656280
594.995986,0.546900
595.652266,0.656280
596.339797,0.687531
596.964826,0.625029
597.558603,0.593777
598.152380,0.593777
598.761783,0.609403
607.949703,0.562526
608.527855,0.578151
658.998915,0.718783
659.702073,0.703157
666.374253,0.656280
667.030533,0.656280
667.671187,0.640654
668.374345,0.703157
669.014999,0.640654
669.640028,0.625029
670.343185,0.703157
671.030716,0.687531
671.718248,0.687531
684.140691,0.640654
684.750094,0.609403
685.422000,0.671906
686.031403,0.609403
686.656431,0.625029
687.312711,0.656280
688.015869,0.703157
688.734652,0.718783
689.390932,0.656280
690.062837,0.671906
690.687866,0.625029
691.219140,0.531274
708.235544,0.609403
708.954327,0.718783
709.594981,0.640654
730.705323,0.593777
731.330351,0.625029
732.049134,0.718783
767.441379,0.750034
768.113285,0.671906
787.114155,0.671906
787.801686,0.687531
788.473592,0.671906
793.520698,0.843789
826.631589,0.656280
827.303494,0.671906
827.975400,0.671906
828.647306,0.671906
829.350463,0.703157
830.131749,0.781286
830.913035,0.781286
831.616192,0.703157
838.319624,0.625029
838.897775,0.578151
839.460301,0.562526
840.069704,0.609403
845.694961,0.578151
846.273113,0.578151
920.245249,0.734409
920.870277,0.625029
937.433536,0.796911
938.183570,0.750034
938.871101,0.687531
939.636761,0.765660
940.371170,0.734409
941.136830,0.765660
941.793110,0.656280
942.402513,0.609403
961.231500,0.734409
961.872154,0.640654
962.559686,0.687531
963.184714,0.625029
963.981626,0.796911
964.606654,0.625029
965.262934,0.656280
965.966092,0.703157
966.622372,0.656280
1016.093387,0.546900
1016.655912,0.562526
1017.155935,0.500023
1017.655958,0.500023
1018.202858,0.546900
1018.640378,0.437520
1019.124775,0.484397
1019.593547,0.468771
1020.062318,0.468771
1020.562341,0.500023
1021.109241,0.546900
1021.749896,0.640654
1022.421801,0.671906
1023.109333,0.687531
1023.859367,0.750034
1024.578150,0.718783
1025.250056,0.671906
1027.984556,0.578151
1028.687713,0.703157
1042.235208,0.718783
1043.078997,0.843789
1043.985288,0.906291
1044.782200,0.796911
1076.299268,0.609403
1095.315763,0.718783
1106.847541,0.703157
1107.550698,0.703157
1108.331984,0.781286
1109.097644,0.765660
1109.816427,0.718783
1124.270213,0.828163
1131.879936,0.656280
1132.489339,0.609403
1143.442966,0.671906
1144.067994,0.625029
1144.724274,0.656280
1145.239923,0.515649
1149.552620,0.640654
1150.271403,0.718783
1158.396775,0.609403
1211.321073,0.593777
1211.883599,0.562526
1212.477376,0.593777
1213.102404,0.625029
1213.805562,0.703157
1214.602473,0.796911
1261.260859,0.703157
1261.932765,0.671906
1262.573419,0.640654
1263.245325,0.671906
1263.995359,0.750034
1264.698516,0.703157
1265.339170,0.640654
1269.620616,0.687531
1270.245645,0.625029
1270.901925,0.656280
1271.589457,0.687531
1281.605540,0.843789
1282.418077,0.812537
1318.029082,0.546900
1376.703643,0.515649
1391.016798,0.718783
1391.688704,0.671906
1392.376235,0.687531
1393.063767,0.687531
1393.782550,0.718783
1394.641964,0.859414
1397.923364,0.687531
1398.501516,0.578151
1446.675596,0.562526
1447.284999,0.609403
1447.800647,0.515649
1448.300670,0.500023
1448.925699,0.625029
1449.441348,0.515649
1450.097628,0.656280
1450.785159,0.687531
1451.472691,0.687531
1452.191473,0.718783
1452.957134,0.765660
1480.802158,0.640654
1481.536567,0.734409
1482.177221,0.640654
1482.755373,0.578151
1499.646771,0.828163
1515.944392,0.750034
1516.835058,0.890666
1517.678846,0.843789
1532.476399,0.593777
1533.226433,0.750034
1533.992093,0.765660
1534.773379,0.781286
1535.492162,0.718783
1536.179693,0.687531
1545.633251,0.671906
1546.305157,0.671906
1547.023940,0.718783
1547.742723,0.718783
1548.508383,0.765660
1549.289668,0.781286
1550.070954,0.781286
1550.836614,0.765660
1551.555397,0.718783
1552.227303,0.671906
1552.899209,0.671906
1586.650753,0.734409
1587.369536,0.718783
1588.150822,0.781286
1588.838354,0.687531
1589.525885,0.687531
1590.072785,0.546900
1612.183172,0.609403
1612.808201,0.625029
1613.573861,0.765660
1619.324124,0.671906
1620.027281,0.703157
1620.714813,0.687531
1621.496099,0.781286
1622.355513,0.859414
1623.168050,0.812537
1623.839956,0.671906
1624.793124,0.953169
1625.511907,0.718783
1633.340391,0.703157
1634.027922,0.687531
1634.684202,0.656280
1635.371734,0.687531
1636.074891,0.703157
1636.809299,0.734409
1637.559334,0.750034
1638.293742,0.734409
1639.012525,0.718783
1639.746934,0.734409
1664.451190,0.734409
1665.138721,0.687531
1738.657712,0.671906
1739.298366,0.640654
1739.939020,0.640654
1754.486561,0.578151
1758.252359,0.640654
1758.893013,0.640654
1759.705550,0.812537
1760.455585,0.750034
1780.440874,0.781286
1781.206534,0.765660
1781.987820,0.781286
1782.690977,0.703157
1835.052749,0.640654
1835.677778,0.625029
1863.741563,0.703157
1866.772951,0.562526
1867.476109,0.703157
1868.023009,0.546900
1868.757417,0.734409
1869.444949,0.687531
1870.179357,0.734409
1870.851263,0.671906
1871.507543,0.656280
1872.179449,0.671906
1872.788852,0.609403
1873.429506,0.640654
1874.163915,0.734409
1874.804569,0.640654
1875.492100,0.687531
1876.195258,0.703157
1896.524313,0.718783
1897.133716,0.609403
1907.040420,0.609403
1907.665448,0.625029
1908.290477,0.625029
1908.931131,0.640654
1909.618663,0.687531
1910.415574,0.796911
1911.243737,0.828163
1912.087526,0.843789
1913.009443,0.921917
1931.260278,0.703157
1977.387390,0.687531
1984.043944,0.750034
2070.407273,0.609403
2080.282725,1.062549
2157.004987,0.640654
2157.723769,0.718783
2158.505055,0.781286
2159.239464,0.734409
2167.224204,0.734409
2167.942987,0.718783
2186.787600,0.828163
2187.522008,0.734409
2188.334546,0.812537
2237.493046,0.703157
2238.180577,0.687531
2238.883734,0.703157
2239.633769,0.750034
2240.383803,0.750034
2241.149463,0.765660
2241.915123,0.765660
2242.712035,0.796911
2243.508946,0.796911
2244.274606,0.765660
2251.493687,0.906291
2252.337475,0.843789
2253.196890,0.859414
2256.337658,0.671906
2256.962687,0.625029
2267.697553,0.671906
2268.338208,0.640654
2268.978862,0.640654
2269.635142,0.656280
2270.275796,0.640654
2285.542120,0.703157
2286.245277,0.703157
2287.010937,0.765660
2287.729720,0.718783
2288.401626,0.671906
2289.167286,0.765660
2289.776689,0.609403
2297.542670,0.734409
2298.292704,0.750034
2299.073990,0.781286
2348.810641,0.781286
2354.967173,0.593777
2355.545325,0.578151
2356.170353,0.625029
2356.779756,0.609403
2357.342282,0.562526
2357.936059,0.593777
2358.514210,0.578151
2359.217368,0.703157
2359.920525,0.703157
2360.608056,0.687531
2367.170857,0.734409
2384.671658,0.703157
2408.969645,0.609403
2424.423477,0.671906
2438.705381,0.890666
2439.564795,0.859414
2440.408584,0.843789
2441.283624,0.875040
2442.064910,0.781286
2447.377653,0.703157
2448.018307,0.640654
2448.674587,0.656280
2449.424622,0.750034
