1582226759.000000, IBI
41.658157,0.687531
42.251934,0.593777
42.876963,0.625029
43.595746,0.718783
50.799200,0.625029
51.455480,0.656280
52.080509,0.625029
52.705538,0.625029
53.393069,0.687531
53.986846,0.593777
54.611875,0.625029
55.330658,0.718783
55.908809,0.578151
56.533838,0.625029
62.580990,0.609403
63.221644,0.640654
63.862298,0.640654
70.003204,0.609403
70.612607,0.609403
71.222010,0.609403
71.815787,0.593777
72.425190,0.609403
73.050219,0.625029
73.628370,0.578151
74.222147,0.593777
74.862802,0.640654
75.487830,0.625029
76.050356,0.562526
76.644133,0.593777
77.253536,0.609403
94.769963,0.578151
95.316863,0.546900
95.863763,0.546900
96.426289,0.562526
113.911464,0.625029
114.489616,0.578151
115.067767,0.578151
115.645919,0.578151
116.239696,0.593777
116.849099,0.609403
117.427250,0.578151
118.067904,0.640654
118.646056,0.578151
119.255459,0.609403
119.833610,0.578151
120.427387,0.593777
121.005539,0.578151
121.568065,0.562526
122.146216,0.578151
122.739993,0.593777
123.333771,0.593777
123.927548,0.593777
124.490073,0.562526
125.083851,0.593777
125.693254,0.609403
126.162025,0.468771
126.740176,0.578151
127.271451,0.531274
127.818351,0.546900
128.380877,0.562526
128.959028,0.578151
129.537179,0.578151
130.084080,0.546900
130.693482,0.609403
131.334137,0.640654
131.927914,0.593777
132.584194,0.656280
133.287351,0.703157
133.959257,0.671906
134.568660,0.609403
135.224940,0.656280
135.849968,0.625029
136.459371,0.609403
137.053149,0.593777
137.678177,0.625029
138.256329,0.578151
138.834480,0.578151
139.412632,0.578151
140.053286,0.640654
140.615812,0.562526
141.162712,0.546900
141.725237,0.562526
142.240886,0.515649
142.865915,0.625029
143.459692,0.593777
143.959715,0.500023
144.475363,0.515649
145.084766,0.609403
145.600415,0.515649
146.147315,0.546900
146.756718,0.609403
147.319243,0.562526
147.959898,0.640654
148.444295,0.484397
149.038072,0.593777
153.022629,0.578151
153.569530,0.546900
158.132238,0.593777
163.866876,0.687531
164.366899,0.500023
164.835670,0.468771
165.398196,0.562526
165.929470,0.531274
170.539056,0.625029
171.101582,0.562526
171.679734,0.578151
172.304762,0.625029
172.898539,0.593777
173.398562,0.500023
173.961088,0.562526
174.554865,0.593777
175.133017,0.578151
175.711168,0.578151
176.273694,0.562526
176.851845,0.578151
208.603299,0.562526
209.165825,0.562526
209.775228,0.609403
210.369005,0.593777
242.651732,0.671906
243.339264,0.687531
244.120550,0.781286
245.011215,0.890666
245.870630,0.859414
246.651916,0.781286
247.355073,0.703157
287.481910,0.750034
288.169441,0.687531
288.856972,0.687531
289.575755,0.718783
290.263287,0.687531
290.935193,0.671906
291.638350,0.703157
292.310256,0.671906
292.997787,0.687531
293.669693,0.671906
294.372850,0.703157
295.107259,0.734409
295.872919,0.765660
296.544824,0.671906
297.326110,0.781286
297.935513,0.609403
298.716799,0.781286
299.419956,0.703157
300.123113,0.703157
300.826270,0.703157
301.560679,0.734409
